name,author,img_paths,bounding_boxes,text
The Drunkard's Walk,Leonard Mlodinow,dataset\adjusted_dataset\Science-Geography\0000960.jpg,"[[[59, 21], [512, 21], [512, 196], [59, 196]]]","[""0 #6l 5 e < [ 62 - le n the dounkar 5 walk""]"
Edexcel A level Mathematics Pure Mathematics Year 2 Textbook + e-book,Greg Attwood,dataset\adjusted_dataset\Science-Geography\0000961.jpg,[],[]
M.C. Escher. The Graphic Work,M C Escher,dataset\adjusted_dataset\Science-Geography\0000962.jpg,"[[[54, 28], [430, 28], [430, 97], [54, 97]]]","[""mc. escher mcinic""]"
The Moth Snowstorm,Michael McCarthy,dataset\adjusted_dataset\Science-Geography\0000963.jpg,"[[[21, 236], [488, 236], [488, 312], [21, 312]]]","[""snowstormv ttvr tntj ji)""]"
The Laws of Thermodynamics: A Very Short Introduction,Peter W. Atkins,dataset\adjusted_dataset\Science-Geography\0000964.jpg,"[[[36, 185], [485, 185], [485, 271], [36, 271]]]","[""tae lawsof thercodynaocs itanjurhttaen""]"
The Believing Brain,Michael Shermer,dataset\adjusted_dataset\Science-Geography\0000965.jpg,"[[[125, 89], [397, 89], [397, 133], [125, 133]]]","[""the believing""]"
Phantoms in the Brain,V. S. Ramachandran,dataset\adjusted_dataset\Science-Geography\0000966.jpg,[],[]
Mushrooms,Patrick Harding,dataset\adjusted_dataset\Science-Geography\0000967.jpg,"[[[48, 122], [424, 122], [424, 178], [48, 178]]]","[""mushrooms""]"
Process and Reality,Alfred North Whitehead,dataset\adjusted_dataset\Science-Geography\0000968.jpg,"[[[15, 0], [502, 0], [502, 154], [15, 154]]]","[""process aud reallty cufdltedmton""]"
The Particle at the End of the Universe,Sean Carroll,dataset\adjusted_dataset\Science-Geography\0000969.jpg,"[[[121, 97], [497, 97], [497, 487], [121, 487]]]","[""fartiele cuthe endt df 5 sean carpoll""]"
Mini Weapons of Mass Destruction,John Austin,dataset\adjusted_dataset\Science-Geography\0000970.jpg,"[[[10, 0], [512, 0], [512, 207], [10, 207]]]","[""min weapods of nass destruction lrht""]"
The Second Machine Age,Erik Brynjolfsson,dataset\adjusted_dataset\Science-Geography\0000971.jpg,"[[[0, 156], [460, 156], [460, 294], [0, 294]]]","[""tae second machime age durene tiae 3i jonxnllecte""]"
Lifespan,David A Sinclair,dataset\adjusted_dataset\Science-Geography\0000972.jpg,[],[]
Geology and Astronomy,Charles Kovacs,dataset\adjusted_dataset\Science-Geography\0000973.jpg,"[[[94, 43], [416, 43], [416, 164], [94, 164]]]","[""geology and astronomy (iauk kovt""]"
The Bee Book,DK,dataset\adjusted_dataset\Science-Geography\0000974.jpg,"[[[277, 75], [491, 75], [491, 278], [277, 278]]]","[""the bee book""]"
Against Method,Paul K. Feyerabend,dataset\adjusted_dataset\Science-Geography\0000975.jpg,[],[]
Statistics For Dummies,Deborah J. Rumsey,dataset\adjusted_dataset\Science-Geography\0000976.jpg,"[[[54, 100], [481, 100], [481, 219], [54, 219]]]","[""statistics dummies""]"
Qed,Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000977.jpg,[],[]
From the Wood-Fired Oven,Richard Miscovich,dataset\adjusted_dataset\Science-Geography\0000978.jpg,"[[[123, 93], [487, 93], [487, 179], [123, 179]]]","[""wood-fred oven""]"
The Woman Who Changed Her Brain,Barbara Arrowsmith-Young,dataset\adjusted_dataset\Science-Geography\0000979.jpg,"[[[31, 64], [487, 64], [487, 245], [31, 245]]]","[""the vomin tho changed her brain""]"
Cronin'S Key Guide to Australian Trees,Leonard Cronin,dataset\adjusted_dataset\Science-Geography\0000980.jpg,"[[[214, 144], [479, 144], [479, 219], [214, 219]]]","[""australian trees""]"
How Did We Get into This Mess?,George Monbiot,dataset\adjusted_dataset\Science-Geography\0000981.jpg,"[[[78, 53], [429, 53], [429, 446], [78, 446]]]","[""george monbiot how did we get into this mess ?""]"
It's Not Rocket Science,Ben Miller,dataset\adjusted_dataset\Science-Geography\0000982.jpg,"[[[17, 11], [512, 11], [512, 345], [17, 345]]]","[""ben miller ity nt rwket setence""]"
"Guns, Germs and Steel",Jared Diamond,dataset\adjusted_dataset\Science-Geography\0000983.jpg,"[[[159, 219], [351, 219], [351, 259], [159, 259]]]","[""guns geams #ndsteel""]"
Knowledge Encyclopedia Science!,DK,dataset\adjusted_dataset\Science-Geography\0000984.jpg,"[[[8, 14], [436, 14], [436, 512], [8, 512]]]","[""df e science cctonf""]"
Life on the Edge,Jim Al-Khalili,dataset\adjusted_dataset\Science-Geography\0000985.jpg,"[[[81, 141], [445, 141], [445, 258], [81, 258]]]","[""iife on cloc""]"
The River of Consciousness,Oliver Sacks,dataset\adjusted_dataset\Science-Geography\0000986.jpg,"[[[40, 123], [474, 123], [474, 356], [40, 356]]]","[""thc rirr\"" o consciousness oliver sacks""]"
The Way Past Winter,Kiran Millwood Hargrave,dataset\adjusted_dataset\Science-Geography\0000987.jpg,"[[[110, 275], [411, 275], [411, 388], [110, 388]]]","[""3 pasti winter""]"
The Lost City of Z,David Grann,dataset\adjusted_dataset\Science-Geography\0000988.jpg,[],[]
Veg in One Bed,Huw Richards,dataset\adjusted_dataset\Science-Geography\0000989.jpg,"[[[76, 212], [456, 212], [456, 260], [76, 260]]]","[""veg inone bed""]"
