name,author,img_paths,bounding_boxes,text
Decisive,Chip Heath,dataset\adjusted_dataset\Personal-Development\0000960.jpg,"[[[14, 269], [505, 269], [505, 361], [14, 361]]]","[""DECISIVE""]"
Complex PTSD,Pete Walker,dataset\adjusted_dataset\Personal-Development\0000961.jpg,"[[[29, 25], [485, 25], [485, 67], [29, 67]]]","[""COMPLEX PTSD:""]"
How to Win Friends and Influence People,Dale Carnegie,dataset\adjusted_dataset\Personal-Development\0000962.jpg,"[[[119, 331], [429, 331], [429, 375], [119, 375]]]","[""FRIENDS""]"
How to Stop Worrying and Start Living,Dale Carnegie,dataset\adjusted_dataset\Personal-Development\0000963.jpg,"[[[51, 153], [462, 153], [462, 239], [51, 239]]]","[""and Start""]"
Buddha & The Borderline,Kiera Van Gelder,dataset\adjusted_dataset\Personal-Development\0000964.jpg,"[[[46, 177], [464, 177], [464, 228], [46, 228]]]","[""theborderline""]"
He,Robert A. Johnson,dataset\adjusted_dataset\Personal-Development\0000965.jpg,"[[[166, 42], [352, 42], [352, 114], [166, 114]]]","[""HE""]"
How to Be Alone,Sara Maitland,dataset\adjusted_dataset\Personal-Development\0000966.jpg,"[[[40, 50], [176, 50], [176, 76], [40, 76]]]","[""Ba Alohe""]"
Linchpin,Seth Godin,dataset\adjusted_dataset\Personal-Development\0000967.jpg,"[[[11, 16], [500, 16], [500, 95], [11, 95]]]","[""LINCHPIN""]"
Client Centred Therapy (New Ed),Carl Rogers,dataset\adjusted_dataset\Personal-Development\0000968.jpg,"[[[71, 108], [468, 108], [468, 210], [71, 210]]]","[""Therapy""]"
Make Every Man Want You,Marie Forleo,dataset\adjusted_dataset\Personal-Development\0000969.jpg,"[[[30, 310], [493, 310], [493, 387], [30, 387]]]","[""Wana You""]"
Creating Money,Sanaya Roman,dataset\adjusted_dataset\Personal-Development\0000970.jpg,"[[[76, 9], [435, 9], [435, 89], [76, 89]]]","[""Creating""]"
Ultimate Confidence,Marisa Peer,dataset\adjusted_dataset\Personal-Development\0000971.jpg,"[[[8, 257], [503, 257], [503, 336], [8, 336]]]","[""CONFIDENCE""]"
Pussy,Regena Thomashauer,dataset\adjusted_dataset\Personal-Development\0000972.jpg,"[[[16, 0], [497, 0], [497, 111], [16, 111]]]","[""PUSSY""]"
The Uses of Enchantment,Bruno Bettelheim,dataset\adjusted_dataset\Personal-Development\0000973.jpg,"[[[139, 39], [503, 39], [503, 119], [139, 119]]]","[""HEHANTMEHT""]"
The Art of Living,Thich Nhat Hanh,dataset\adjusted_dataset\Personal-Development\0000974.jpg,"[[[188, 448], [338, 448], [338, 472], [188, 472]]]","[""LITING""]"
The Happiness Trap,Dr. Russ Harris,dataset\adjusted_dataset\Personal-Development\0000975.jpg,"[[[6, 72], [331, 72], [331, 138], [6, 138]]]","[""Happiness""]"
The UltraMind Solution,Mark Hyman,dataset\adjusted_dataset\Personal-Development\0000976.jpg,"[[[72, 84], [442, 84], [442, 134], [72, 134]]]","[""ULTRAMIND""]"
I AM,Dr. Wayne W. Dyer,dataset\adjusted_dataset\Personal-Development\0000977.jpg,"[[[127, 134], [330, 134], [330, 247], [127, 247]]]","[""Am""]"
The Dark Side of the Light Chasers,Deborah Ford,dataset\adjusted_dataset\Personal-Development\0000978.jpg,"[[[112, 130], [431, 130], [431, 171], [112, 171]]]","[""CHASERS""]"
The Latte Factor,David Bach,dataset\adjusted_dataset\Personal-Development\0000979.jpg,"[[[41, 183], [463, 138], [466, 237], [44, 282]]]","[""FacTOR""]"
Jung: A Very Short Introduction,Anthony Stevens,dataset\adjusted_dataset\Personal-Development\0000980.jpg,"[[[346, 207], [480, 207], [480, 243], [346, 243]]]","[""JUNO""]"
The Power of Your Subconscious Mind,Joseph Murphy,dataset\adjusted_dataset\Personal-Development\0000981.jpg,"[[[39, 167], [471, 167], [471, 209], [39, 209]]]","[""SUBCONSCOUS""]"
Find Your Why,Simon Sinek,dataset\adjusted_dataset\Personal-Development\0000982.jpg,"[[[12, 171], [512, 171], [512, 271], [12, 271]]]","[""Your""]"
The More Beautiful World Our Hearts Know Is Possible,Charles Eisenstein,dataset\adjusted_dataset\Personal-Development\0000983.jpg,"[[[89, 37], [484, 37], [484, 73], [89, 73]]]","[""Morc Bcautif World""]"
Unbeatable Mind,Mark Divine,dataset\adjusted_dataset\Personal-Development\0000984.jpg,"[[[36, 6], [476, 6], [476, 80], [36, 80]]]","[""UNBEATABLE""]"
Super Thinking,Gabriel Weinberg,dataset\adjusted_dataset\Personal-Development\0000985.jpg,"[[[12, 236], [507, 236], [507, 351], [12, 351]]]","[""THINKING""]"
"The Verbally Abusive Relationship, Expanded Third Edition",Patricia Evans,dataset\adjusted_dataset\Personal-Development\0000986.jpg,"[[[13, 247], [499, 247], [499, 335], [13, 335]]]","[""RELATIONSHIP""]"
Your First Year In Network Marketing,Mark Yarnell,dataset\adjusted_dataset\Personal-Development\0000987.jpg,"[[[16, 70], [492, 70], [492, 151], [16, 151]]]","[""YOUR FIRST""]"
Milk and Honey,Rupi Kaur,dataset\adjusted_dataset\Poetry-Drama\0000001.jpg,"[[[76, 43], [384, 43], [384, 96], [76, 96]]]","[""milk and""]"
Harry Potter and the Cursed Child - Parts I & II,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000002.jpg,"[[[118, 160], [396, 160], [396, 192], [118, 192]]]","[""CURSED CHILD""]"
Wonder,R. J. Palacio,dataset\adjusted_dataset\Poetry-Drama\0000003.jpg,"[[[171, 15], [345, 15], [345, 35], [171, 35]]]","[""Todnrn""]"
The Day the Crayons Quit,Drew Daywalt,dataset\adjusted_dataset\Poetry-Drama\0000004.jpg,"[[[110, 92], [291, 118], [282, 163], [101, 138]]]","[""cRaronf""]"
Normal People,Sally Rooney,dataset\adjusted_dataset\Poetry-Drama\0000005.jpg,"[[[61, 361], [449, 361], [449, 405], [61, 405]]]","[""NORMAL""]"
Lost Connections,Johann Hari,dataset\adjusted_dataset\Poetry-Drama\0000006.jpg,"[[[41, 209], [471, 209], [471, 247], [41, 247]]]","[""CONNECTIONS""]"
Man's Search For Meaning,Viktor E. Frankl,dataset\adjusted_dataset\Poetry-Drama\0000007.jpg,"[[[123, 132], [396, 132], [396, 196], [123, 196]]]","[""Meaning""]"
Harry Potter and the Philosopher's Stone,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000008.jpg,"[[[52, 107], [355, 107], [355, 145], [52, 145]]]","[""Philosopber\""& Stonf""]"
The Sun and Her Flowers,Rupi Kaur,dataset\adjusted_dataset\Poetry-Drama\0000009.jpg,"[[[58, 44], [512, 44], [512, 94], [58, 94]]]","[""and her flowers""]"
The Man Who Mistook His Wife for a Hat,Oliver Sacks,dataset\adjusted_dataset\Poetry-Drama\0000010.jpg,"[[[24, 388], [230, 388], [230, 420], [24, 420]]]","[""Mibeook""]"
Where The Wild Things Are,Maurice Sendak,dataset\adjusted_dataset\Poetry-Drama\0000011.jpg,"[[[14, 4], [486, 4], [486, 76], [14, 76]]]","[""WHERE THE WILD THINGS ARE""]"
Fantastic Beasts and Where to Find Them,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000012.jpg,"[[[97, 139], [410, 139], [410, 189], [97, 189]]]","[""FANTASTIC""]"
Harry Potter and the Philosopher's Stone,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000013.jpg,"[[[24, 62], [484, 62], [484, 134], [24, 134]]]","[""HARRY PaTTER""]"
Mythos,Stephen Fry,dataset\adjusted_dataset\Poetry-Drama\0000014.jpg,"[[[40, 388], [481, 388], [481, 462], [40, 462]]]","[""MYThOS""]"
21 Lessons for the 21st Century,Yuval Noah Harari,dataset\adjusted_dataset\Poetry-Drama\0000015.jpg,"[[[67, 425], [444, 425], [444, 486], [67, 486]]]","[""21s Century""]"
Women Who Run with Wolves,Clarissa Pinkola Estes,dataset\adjusted_dataset\Poetry-Drama\0000016.jpg,"[[[40, 126], [467, 126], [467, 193], [40, 193]]]","[""Who Run""]"
What I Know for Sure,Oprah Winfrey,dataset\adjusted_dataset\Poetry-Drama\0000017.jpg,"[[[175, 147], [393, 147], [393, 185], [175, 185]]]","[""For Sure""]"
We Should All Be Feminists,Chimamanda Ngozi Adichie,dataset\adjusted_dataset\Poetry-Drama\0000018.jpg,"[[[131, 259], [379, 259], [379, 298], [131, 298]]]","[""WE SHOULD""]"
On Writing,Stephen King,dataset\adjusted_dataset\Poetry-Drama\0000019.jpg,"[[[85, 183], [423, 183], [423, 225], [85, 225]]]","[""ONYPITING""]"
The Very Hungry Caterpillar,Eric Carle,dataset\adjusted_dataset\Poetry-Drama\0000020.jpg,[],[]
Harry Potter and the Chamber of Secrets,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000021.jpg,"[[[106, 110], [404, 110], [404, 140], [106, 140]]]","[""Chamber c[ Secrets""]"
Bad Blood,John Carreyrou,dataset\adjusted_dataset\Poetry-Drama\0000022.jpg,"[[[39, 119], [299, 119], [299, 181], [39, 181]]]","[""Blood""]"
Harry Potter and the Philosopher's Stone - Gryffindor Edition,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000023.jpg,[],[]
Look Inside Space,Rob Lloyd Jones,dataset\adjusted_dataset\Poetry-Drama\0000024.jpg,"[[[189, 103], [357, 103], [357, 143], [189, 143]]]","[""Look inside""]"
Diary Of A Wimpy Kid (Book 1),Jeff Kinney,dataset\adjusted_dataset\Poetry-Drama\0000025.jpg,"[[[68, 97], [470, 97], [470, 198], [68, 198]]]","[""WiR> Kid]""]"
P.S. I Still Love You,Jenny Han,dataset\adjusted_dataset\Poetry-Drama\0000026.jpg,"[[[18, 231], [243, 231], [243, 322], [18, 322]]]","[""Dove""]"
The Prince,Niccolo Machiavelli,dataset\adjusted_dataset\Poetry-Drama\0000027.jpg,"[[[73, 306], [448, 306], [448, 368], [73, 368]]]","[""PRINCE""]"
Harry Potter and the Philosopher's Stone - Ravenclaw Edition,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000028.jpg,[],[]
The Catcher in the Rye,J. D. Salinger,dataset\adjusted_dataset\Poetry-Drama\0000029.jpg,"[[[14, 162], [500, 162], [500, 234], [14, 234]]]","[""CATCHER""]"
Auggie & Me: Three Wonder Stories,R. J. Palacio,dataset\adjusted_dataset\Poetry-Drama\0000030.jpg,"[[[61, 224], [453, 224], [453, 267], [61, 267]]]","[""three enD Rstories""]"
A Court of Thorns and Roses,Sarah J. Maas,dataset\adjusted_dataset\Poetry-Drama\0000031.jpg,"[[[87, 155], [427, 155], [427, 219], [87, 219]]]","[""COURT""]"
The Crucible,Arthur Miller,dataset\adjusted_dataset\Poetry-Drama\0000032.jpg,"[[[21, 305], [359, 305], [359, 365], [21, 365]]]","[""Crucible""]"
The Myth of Sisyphus,Albert Camus,dataset\adjusted_dataset\Poetry-Drama\0000033.jpg,,
Twilight,Stephenie Meyer,dataset\adjusted_dataset\Poetry-Drama\0000034.jpg,"[[[142, 43], [370, 43], [370, 123], [142, 123]]]","[""twilight""]"
A Street Cat Named Bob,James Bowen,dataset\adjusted_dataset\Poetry-Drama\0000035.jpg,"[[[118, 14], [464, 14], [464, 64], [118, 64]]]","[""Street Cat""]"
The Complete Poetry Of Edgar Allan Poe,Edgar Allan Poe,dataset\adjusted_dataset\Poetry-Drama\0000036.jpg,"[[[94, 88], [327, 88], [327, 132], [94, 132]]]","[""CUPLETE""]"
Beyond Good and Evil,Friedrich Nietzsche,dataset\adjusted_dataset\Poetry-Drama\0000037.jpg,"[[[124, 85], [388, 85], [388, 114], [124, 114]]]","[""GcOd%:vI""]"
Ulysses,James Joyce,dataset\adjusted_dataset\Poetry-Drama\0000038.jpg,"[[[166, 32], [347, 32], [347, 87], [166, 87]]]","[""Ulysses""]"
Rainbow Fish Board Book,Marcus Pfister,dataset\adjusted_dataset\Poetry-Drama\0000039.jpg,"[[[33, 417], [497, 417], [497, 461], [33, 461]]]","[""THE RAINBOW FISH""]"
New Moon,Stephenie Meyer,dataset\adjusted_dataset\Poetry-Drama\0000040.jpg,"[[[160, 42], [268, 42], [268, 68], [160, 68]]]","[""new""]"
Harry Potter and the Prisoner of Azkaban,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000041.jpg,"[[[43, 36], [483, 36], [483, 151], [43, 151]]]","[""HwnaPolter""]"
Reasons to Stay Alive,Matt Haig,dataset\adjusted_dataset\Poetry-Drama\0000042.jpg,"[[[0, 48], [479, 48], [479, 127], [0, 127]]]","[""REASONS""]"
Harry Potter and the Half-Blood Prince,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000043.jpg,"[[[28, 62], [488, 62], [488, 135], [28, 135]]]","[""HARRY PeTTER""]"
A Court of Mist and Fury,Sarah J. Maas,dataset\adjusted_dataset\Poetry-Drama\0000044.jpg,"[[[58, 138], [450, 138], [450, 214], [58, 214]]]","[""COURT""]"
The Assassin's Blade,Sarah J. Maas,dataset\adjusted_dataset\Poetry-Drama\0000045.jpg,"[[[32, 316], [499, 316], [499, 381], [32, 381]]]","[""ASSASSINS""]"
Thirteen Reasons Why,Jay Asher,dataset\adjusted_dataset\Poetry-Drama\0000046.jpg,"[[[99, 138], [256, 138], [256, 168], [99, 168]]]","[""TA RTEEN""]"
Where Is Baby's Belly Button?,Karen Katz,dataset\adjusted_dataset\Poetry-Drama\0000047.jpg,"[[[108, 66], [398, 66], [398, 114], [108, 114]]]","[""Belly Button""]"
Harry Potter and the Cursed Child - Parts One and Two,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000048.jpg,"[[[112, 141], [404, 141], [404, 195], [112, 195]]]","[""CURSEDTEHILD""]"
Pillow Thoughts,Courtney Peppernell,dataset\adjusted_dataset\Poetry-Drama\0000049.jpg,"[[[229, 73], [475, 73], [475, 109], [229, 109]]]","[""THoUCuts""]"
Matilda,Roald Dahl,dataset\adjusted_dataset\Poetry-Drama\0000050.jpg,"[[[74, 146], [442, 146], [442, 224], [74, 224]]]","[""MATILDA""]"
The Salt Path,Raynor Winn,dataset\adjusted_dataset\Poetry-Drama\0000051.jpg,"[[[30, 365], [227, 365], [227, 426], [30, 426]]]","[""PATH""]"
Elmer,David McKee,dataset\adjusted_dataset\Poetry-Drama\0000052.jpg,"[[[75, 51], [432, 51], [432, 149], [75, 149]]]","[""ELMER""]"
"Walden: Or, Life in the Woods",Henry David Thoreau,dataset\adjusted_dataset\Poetry-Drama\0000053.jpg,"[[[58, 158], [333, 158], [333, 237], [58, 237]]]","[""Waldew""]"
A Streetcar Named Desire,Tennessee Williams,dataset\adjusted_dataset\Poetry-Drama\0000054.jpg,"[[[29, 241], [409, 241], [409, 301], [29, 301]]]","[""A Streetcar""]"
Demon Dentist,David Walliams,dataset\adjusted_dataset\Poetry-Drama\0000055.jpg,"[[[44, 398], [475, 398], [475, 470], [44, 470]]]","[""DENTIST""]"
How Proust Can Change Your Life,Alain de Botton,dataset\adjusted_dataset\Poetry-Drama\0000056.jpg,"[[[218, 130], [492, 130], [492, 178], [218, 178]]]","[""CAANGE""]"
Politics and the English Language,George Orwell,dataset\adjusted_dataset\Poetry-Drama\0000057.jpg,"[[[67, 25], [442, 25], [442, 90], [67, 90]]]","[""Politics""]"
the princess saves herself in this one,Amanda Lovelace,dataset\adjusted_dataset\Poetry-Drama\0000058.jpg,"[[[9, 37], [260, 37], [260, 88], [9, 88]]]","[""princess""]"
Fantastic Beasts and Where to Find Them,J. K. Rowling,dataset\adjusted_dataset\Poetry-Drama\0000059.jpg,"[[[84, 134], [416, 134], [416, 184], [84, 184]]]","[""TANTASTIC""]"
Lullabies,Lang Leav,dataset\adjusted_dataset\Poetry-Drama\0000060.jpg,[],[]
The Graveyard Book,Neil Gaiman,dataset\adjusted_dataset\Poetry-Drama\0000061.jpg,"[[[168, 424], [346, 424], [346, 474], [168, 474]]]","[""Book""]"
Gravity Falls: Journal 3,Alex Hirsch,dataset\adjusted_dataset\Poetry-Drama\0000062.jpg,"[[[168, 422], [400, 422], [400, 474], [168, 474]]]","[""JOURNAL 3""]"
The Mortal Instruments 5: City of Lost Souls,Cassandra Clare,dataset\adjusted_dataset\Poetry-Drama\0000063.jpg,"[[[147, 27], [495, 27], [495, 69], [147, 69]]]","[""ofLost Souls""]"
The Raven King,Maggie Stiefvater,dataset\adjusted_dataset\Poetry-Drama\0000064.jpg,"[[[237, 374], [494, 374], [494, 425], [237, 425]]]","[""RAVEN""]"
The Screwtape Letters,C. S. Lewis,dataset\adjusted_dataset\Poetry-Drama\0000065.jpg,"[[[94, 270], [424, 270], [424, 372], [94, 372]]]","[""JEtters""]"
A Poem for Every Night of the Year,Allie Esiri,dataset\adjusted_dataset\Poetry-Drama\0000066.jpg,"[[[140, 204], [384, 204], [384, 258], [140, 258]]]","[""EVERY""]"
The Mixed-Up Chameleon,Eric Carle,dataset\adjusted_dataset\Poetry-Drama\0000067.jpg,"[[[22, 17], [489, 17], [489, 55], [22, 55]]]","[""The MirtuLpchamcleuut""]"
Wuthering Heights,Emily Bronte,dataset\adjusted_dataset\Poetry-Drama\0000068.jpg,"[[[59, 37], [455, 37], [455, 86], [59, 86]]]","[""Wuthering Heights""]"
Shatter Me,Tahereh Mafi,dataset\adjusted_dataset\Poetry-Drama\0000069.jpg,"[[[81, 311], [431, 311], [431, 397], [81, 397]]]","[""SHATTER""]"
How to Read a Book,Charles Van Doren,dataset\adjusted_dataset\Poetry-Drama\0000070.jpg,"[[[134, 371], [490, 371], [490, 397], [134, 397]]]","[""IHTELLIGEAT #e4040""]"
The Essential Rumi Revised,Coleman Barks,dataset\adjusted_dataset\Poetry-Drama\0000071.jpg,[],[]
The Importance of Being Earnest,Oscar Wilde,dataset\adjusted_dataset\Poetry-Drama\0000072.jpg,,
Oxford School Shakespeare: Macbeth,William Shakespeare,dataset\adjusted_dataset\Poetry-Drama\0000073.jpg,"[[[104, 50], [392, 50], [392, 100], [104, 100]]]","[""MACBETH""]"
Macbeth (No Fear Shakespeare),Sparknotes,dataset\adjusted_dataset\Poetry-Drama\0000074.jpg,"[[[82, 152], [426, 152], [426, 202], [82, 202]]]","[""MACBETH""]"
Why I Write,George Orwell,dataset\adjusted_dataset\Poetry-Drama\0000075.jpg,"[[[202, 112], [341, 99], [344, 132], [204, 146]]]","[""#hY""]"
Death of a Salesman,Arthur Miller,dataset\adjusted_dataset\Poetry-Drama\0000076.jpg,"[[[23, 257], [433, 257], [433, 319], [23, 319]]]","[""Deathofa""]"
Me Talk Pretty One Day,David Sedaris,dataset\adjusted_dataset\Poetry-Drama\0000077.jpg,"[[[49, 121], [366, 121], [366, 232], [49, 232]]]","[""Pretty""]"
The Outsiders,S. E. Hinton,dataset\adjusted_dataset\Poetry-Drama\0000078.jpg,"[[[221, 92], [482, 92], [482, 118], [221, 118]]]","[""#aoutsiers""]"
The Mammoth Book of Celtic Myths and Legends,Peter Ellis,dataset\adjusted_dataset\Poetry-Drama\0000079.jpg,"[[[43, 381], [251, 381], [251, 419], [43, 419]]]","[""CELTIC""]"
Normal People,Sally Rooney,dataset\adjusted_dataset\Poetry-Drama\0000080.jpg,"[[[56, 112], [454, 112], [454, 160], [56, 160]]]","[""P EOPLE""]"
Meditations,Marcus Aurelius,dataset\adjusted_dataset\Poetry-Drama\0000081.jpg,"[[[76, 94], [423, 94], [423, 136], [76, 136]]]","[""MEDTTATiONS""]"
Special Edition Harry Potter Paperback Box Set,J K Rowling,dataset\adjusted_dataset\Poetry-Drama\0000082.jpg,[],[]
A Moveable Feast,Ernest Hemingway,dataset\adjusted_dataset\Poetry-Drama\0000083.jpg,"[[[8, 454], [266, 454], [266, 478], [8, 478]]]","[""4 Nctbk Fur""]"
The Shadowhunter's Codex,Cassandra Clare,dataset\adjusted_dataset\Poetry-Drama\0000084.jpg,"[[[73, 301], [439, 301], [439, 337], [73, 337]]]","[""Shadowhunters""]"
Heroes,Stephen Fry,dataset\adjusted_dataset\Poetry-Drama\0000085.jpg,"[[[52, 371], [469, 371], [469, 449], [52, 449]]]","[""HEROES""]"
Liar's Poker,Michael Lewis,dataset\adjusted_dataset\Poetry-Drama\0000086.jpg,"[[[20, 4], [496, 4], [496, 132], [20, 132]]]","[""LIAR'S""]"
"Brown Bear, Brown Bear, What Do You See?",Eric Carle,dataset\adjusted_dataset\Poetry-Drama\0000087.jpg,"[[[78, 204], [366, 204], [366, 235], [78, 235]]]","[""Whal Do You 822?""]"
American Sniper,Chris Kyle,dataset\adjusted_dataset\Poetry-Drama\0000088.jpg,"[[[33, 199], [497, 199], [497, 259], [33, 259]]]","[""AMERICAN""]"
Mythos,Stephen Fry,dataset\adjusted_dataset\Poetry-Drama\0000089.jpg,"[[[33, 114], [494, 114], [494, 190], [33, 190]]]","[""MYTHOS""]"
The Republic,Plato,dataset\adjusted_dataset\Poetry-Drama\0000090.jpg,"[[[189, 81], [461, 81], [461, 121], [189, 121]]]","[""REFUBLIC""]"
Winter (The Lunar Chronicles Book 4),Marissa Meyer,dataset\adjusted_dataset\Poetry-Drama\0000091.jpg,"[[[51, 4], [489, 4], [489, 41], [51, 41]]]","[""THE LunarfHCOHCLES""]"
Coraline,Neil Gaiman,dataset\adjusted_dataset\Poetry-Drama\0000092.jpg,"[[[67, 74], [460, 74], [460, 171], [67, 171]]]","[""Coraline""]"
Milk and Vine,Emily Beck,dataset\adjusted_dataset\Poetry-Drama\0000093.jpg,"[[[31, 52], [411, 52], [411, 126], [31, 126]]]","[""milk and""]"
Down and Out in Paris and London,George Orwell,dataset\adjusted_dataset\Poetry-Drama\0000094.jpg,"[[[19, 277], [403, 277], [403, 337], [19, 337]]]","[""Outin Paris""]"
The Three Theban Plays,Sophocles,dataset\adjusted_dataset\Poetry-Drama\0000095.jpg,"[[[159, 455], [200, 459], [199, 469], [158, 466]]]","[""Sana""]"
Things Fall Apart,Chinua Achebe,dataset\adjusted_dataset\Poetry-Drama\0000096.jpg,"[[[314, 419], [401, 419], [401, 458], [314, 458]]]","[""Fall""]"
Hyperbole and a Half,Allie Brosh,dataset\adjusted_dataset\Poetry-Drama\0000097.jpg,"[[[17, 3], [485, 3], [485, 93], [17, 93]]]","[""HYPERBOLE""]"
Love Her Wild,Atticus Poetry,dataset\adjusted_dataset\Poetry-Drama\0000098.jpg,"[[[204, 196], [306, 196], [306, 222], [204, 222]]]","[""HER""]"
A Wrinkle in Time,Madeleine L'Engle,dataset\adjusted_dataset\Poetry-Drama\0000099.jpg,"[[[162, 47], [413, 47], [413, 109], [162, 109]]]","[""Wrinkle""]"
